# Vietnamese glosses for HSK 1–2 words, and for the few HSK and frequent entries that had no Vietnamese (Chinese notebook dictionary)
# License: CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/)
# Derived from CC-CEDICT (https://cc-cedict.org, CC BY-SA 4.0) and CVDICT (Vietnamese translation of CC-CEDICT, CC BY-SA 4.0).
# Drafted by Claude (AI), 2026-09. status "ai-draft" = AI-drafted, awaiting human review ("hiệu đính bởi AI, chờ duyệt");
# "reviewed" = checked by the project owner ("đã hiệu đính") — only the owner sets it. Changes: CHANGELOG.md.
# Format: UTF-8 (NFC), LF, tab-separated. Lines starting with "#" are comments.
# vi: senses separated by "/", near-synonyms inside a sense by "; ", examples as "(vd. 汉字: nghĩa)", classifiers as last sense "Lượng từ: 个 (gè)".
# 1291 keys (CC-CEDICT key "trad|simp[pinyin]"). A gloss keyed to a form the HSK list names that is now only a variant (複習) follows the tag to the main form (復習); key it to the main form when you can.
key	vi	source	status
實習|实习[shi2 xi2]	thực tập (vd. 去医院实习: đi thực tập ở bệnh viện)/kỳ thực tập; đợt thực tập; chỗ thực tập (vd. 找实习: tìm chỗ thực tập)/thực hành	claude-2026-09	ai-draft
實現|实现[shi2 xian4]	thực hiện (được); biến thành hiện thực; đạt được (vd. 实现梦想: biến ước mơ thành hiện thực)	claude-2026-09	ai-draft
實在|实在[shi2 zai4]	thật sự; thật là; quả thật; đúng là (vd. 实在对不起: thật sự xin lỗi; 我实在太累了: tôi thật sự mệt quá)/thật; có thật; thực tế (vd. 实在的东西: cái có thật)/thật thà; chân thật; đáng tin cậy (vd. 他为人很实在: anh ấy rất thật thà)	claude-2026-09	ai-draft
食物|食物[shi2 wu4]	thức ăn; đồ ăn; thực phẩm (vd. 健康食物: thực phẩm lành mạnh)	claude-2026-09	ai-draft
使用|使用[shi3 yong4]	sử dụng; dùng; áp dụng (vd. 使用电脑: sử dụng máy tính)	claude-2026-09	ai-draft
市|市[shi4]	thành phố (đơn vị hành chính) (vd. 北京市: thành phố Bắc Kinh; 市中心: trung tâm thành phố)/chợ; thị trường (vd. 夜市: chợ đêm)	claude-2026-09	ai-draft
市長|市长[shi4 zhang3]	thị trưởng (người đứng đầu thành phố)	claude-2026-09	ai-draft
事情|事情[shi4 qing5]	việc; sự việc; chuyện; công việc (vd. 我有事情要做: tôi có việc phải làm)/Lượng từ: 件 (jiàn), 桩 (zhuāng)	claude-2026-09	ai-draft
收|收[shou1]	nhận; nhận lấy (vd. 收下礼物: nhận quà; 收信: nhận thư)/thu; thu gom (tiền, phí, bài vở…) (vd. 收钱: thu tiền; 收作业: thu bài tập)/cất; cất đi; dọn; thu dọn (vd. 收衣服: cất quần áo vào)/kìm lại; thu lại; dừng; kết thúc (vd. 收工: nghỉ tay, xong việc)/(ghi sau tên người nhận trên phong bì) kính gửi; gửi (vd. 王先生收: kính gửi ông Vương)	claude-2026-09	ai-draft
收到|收到[shou1 dao4]	nhận được (vd. 收到信: nhận được thư; 收到礼物: nhận được quà)	claude-2026-09	ai-draft
收入|收入[shou1 ru4]	thu nhập; khoản thu; doanh thu (vd. 月收入: thu nhập hằng tháng; 收入很高: thu nhập rất cao)/thu vào; thu về/Lượng từ: 笔 (bǐ), 个 (gè)	claude-2026-09	ai-draft
手錶|手表[shou3 biao3]	đồng hồ đeo tay (vd. 戴手表: đeo đồng hồ)/Lượng từ: 块 (kuài), 只 (zhī), 个 (gè)	claude-2026-09	ai-draft
受到|受到[shou4 dao4]	được; nhận được (khen ngợi, giáo dục, đón tiếp…) (vd. 受到欢迎: được hoan nghênh; 受到表扬: được khen)/bị; chịu (phê bình, trừng phạt, ảnh hưởng…) (vd. 受到批评: bị phê bình; 受到影响: bị ảnh hưởng)	claude-2026-09	ai-draft
舒服|舒服[shu1 fu5]	dễ chịu; thoải mái; sướng (vd. 这张床很舒服: chiếc giường này nằm rất thoải mái)/khoẻ; thấy khoẻ trong người (hay dùng 不舒服: khó chịu, thấy không khoẻ, vd. 我有点儿不舒服: tôi thấy hơi mệt trong người)	claude-2026-09	ai-draft
熟|熟[shu2]	chín; chín muồi (quả, hạt) (vd. 苹果熟了: táo chín rồi)/chín (thức ăn đã nấu chín) (vd. 饭熟了: cơm chín rồi)/quen; quen thuộc; quen biết (vd. 我跟他很熟: tôi với anh ấy rất quen nhau; 路不熟: không thạo đường)/thạo; thành thạo; thông thạo (vd. 熟练: thành thạo)/(giấc ngủ) say; sâu (vd. 睡熟了: ngủ say rồi)	claude-2026-09	ai-draft
數|数[shu3]	đếm (vd. 数钱: đếm tiền; 数一数: đếm thử)/được coi là (nhất); phải kể đến (vd. 全班数他最高: cả lớp cậu ấy cao nhất)/kể ra; liệt kê	claude-2026-09	ai-draft
數字|数字[shu4 zi4]	chữ số; con số; số (vd. 阿拉伯数字: chữ số Ả Rập)/số liệu; số lượng (vd. 这个数字不对: con số này không đúng)/(điện tử) kỹ thuật số; số (vd. 数字电视: truyền hình kỹ thuật số)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
水平|水平[shui3 ping2]	trình độ; mức; mức độ (vd. 汉语水平: trình độ tiếng Trung; 生活水平: mức sống)/nằm ngang; ngang bằng (vd. 水平线: đường nằm ngang)	claude-2026-09	ai-draft
順利|顺利[shun4 li4]	thuận lợi; suôn sẻ; trôi chảy (vd. 一切都很顺利: mọi việc đều suôn sẻ; 祝你考试顺利: chúc bạn thi cử thuận lợi)	claude-2026-09	ai-draft
說明|说明[shuo1 ming2]	giải thích; nói rõ; thuyết minh (vd. 说明原因: giải thích lý do)/cho thấy; chứng tỏ (vd. 这说明他很努力: điều này cho thấy anh ấy rất chăm chỉ)/lời giải thích; lời thuyết minh; bản hướng dẫn; chú thích (vd. 说明书: sách hướng dẫn sử dụng)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
司機|司机[si1 ji1]	tài xế; lái xe; người lái xe (vd. 公共汽车司机: tài xế xe buýt)	claude-2026-09	ai-draft
送給|送给[song4 gei3]	tặng; biếu; tặng cho (ai) (vd. 这本书送给你: cuốn sách này tặng bạn)/gửi cho; đưa cho (ai)	claude-2026-09	ai-draft
算|算[suan4]	tính; tính toán (vd. 算账: tính tiền; 算一算: tính thử)/coi như; được coi là; xem như (vd. 今天不算冷: hôm nay chưa gọi là lạnh; 他算是我的老师: ông ấy coi như là thầy tôi)/tính cả; tính vào (vd. 算上我，一共五个人: tính cả tôi, tổng cộng năm người)/được tính; có giá trị; có hiệu lực (vd. 说话算话: nói lời giữ lời; 这次不算: lần này không tính)	claude-2026-09	ai-draft
雖然|虽然[sui1 ran2]	(liên từ, mở đầu vế nhượng bộ; vế sau thường có 但是, 可是) tuy; tuy rằng; mặc dù (vd. 虽然很累，但是很高兴: tuy mệt nhưng rất vui)	claude-2026-09	ai-draft
隨便|随便[sui2 bian4]	tuỳ; tuỳ ý; tuỳ thích; sao cũng được (vd. 随便坐: cứ ngồi tự nhiên; 吃什么?随便: ăn gì? gì cũng được)/tuỳ tiện; bừa bãi; cẩu thả (vd. 别随便说: đừng nói bừa)/xuề xoà; thoải mái; không câu nệ (vd. 穿得很随便: ăn mặc xuề xoà)/bất kỳ; bất cứ; ngẫu nhiên (vd. 随便哪天都行: ngày nào cũng được)	claude-2026-09	ai-draft
隨時|随时[sui2 shi2]	bất cứ lúc nào; lúc nào cũng (vd. 有问题随时问我: có gì thắc mắc cứ hỏi tôi bất cứ lúc nào)/kịp thời; khi cần (vd. 随时调整: điều chỉnh kịp thời khi cần)	claude-2026-09	ai-draft
所以|所以[suo3 yi3]	(liên từ, nêu kết quả; vế trước thường có 因为) vì vậy; cho nên; nên (vd. 因为下雨，所以我没去: vì trời mưa nên tôi không đi)/(văn viết, thường trong 之所以…是因为…) sở dĩ; lý do (vd. 我之所以来，是因为想见你: sở dĩ tôi đến là vì muốn gặp bạn)	claude-2026-09	ai-draft
所有|所有[suo3 you3]	tất cả; mọi; hết thảy (vd. 所有的人: tất cả mọi người)/sở hữu; có; thuộc về (vd. 所有权: quyền sở hữu)	claude-2026-09	ai-draft
它|它[ta1]	(đại từ chỉ vật hoặc con vật, không dùng cho người) nó (vd. 我有一只猫，它很可爱: tôi có một con mèo, nó rất đáng yêu)	claude-2026-09	ai-draft
它們|它们[ta1 men5]	(đại từ chỉ nhiều vật hoặc con vật, không dùng cho người) chúng; chúng nó (vd. 我有两只狗，它们都很聪明: tôi có hai con chó, chúng đều rất khôn)	claude-2026-09	ai-draft
太太|太太[tai4 tai5]	vợ (vd. 我太太: vợ tôi)/bà; phu nhân (cách gọi phụ nữ đã có chồng, thường kèm họ chồng, vd. 王太太: bà Vương)/Lượng từ: 个 (gè), 位 (wèi)	claude-2026-09	ai-draft
太陽|太阳[tai4 yang5]	mặt trời (vd. 太阳出来了: mặt trời mọc rồi)/ánh nắng; nắng; ánh mặt trời (vd. 晒太阳: phơi nắng)/(viết tắt của 太阳穴) thái dương (hai bên trán)	claude-2026-09	ai-draft
態度|态度[tai4 du5]	thái độ (vd. 工作态度: thái độ làm việc; 服务态度很好: thái độ phục vụ rất tốt)/cử chỉ; dáng vẻ; tác phong/cách nhìn nhận; lập trường; cách tiếp cận (đối với việc gì)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
討論|讨论[tao3 lun4]	thảo luận; bàn bạc; bàn luận (vd. 讨论问题: thảo luận vấn đề)	claude-2026-09	ai-draft
套|套[tao4]	(lượng từ) bộ; căn: dùng cho những thứ thành bộ như quần áo, sách, đồ dùng, căn hộ (vd. 一套衣服: một bộ quần áo; 一套房子: một căn nhà)/bao; vỏ; áo bọc (vd. 手套: găng tay; 被套: vỏ chăn)/trùm; bọc; lồng vào; chồng lên (vd. 套上外衣: khoác áo ngoài vào)/rập khuôn; bắt chước; áp dụng máy móc (vd. 套公式: áp công thức)/lối; kiểu; bài bản quen dùng (vd. 老一套: lối cũ)/vòng dây; thòng lọng/gạ; moi; khéo léo dò lấy (thông tin, lời nói) (vd. 套他的话: moi lời anh ta)	claude-2026-09	ai-draft
特別|特别[te4 bie2]	đặc biệt; khác thường (vd. 他很特别: anh ấy rất đặc biệt)/rất; cực kỳ; hết sức (vd. 特别好: rất tốt; 特别喜欢: cực kỳ thích)/riêng; dành riêng; cất công (vd. 这是特别为你做的: cái này làm riêng cho bạn)/(thường đi với 是) nhất là; đặc biệt là (vd. 我喜欢水果，特别是苹果: tôi thích hoa quả, nhất là táo)	claude-2026-09	ai-draft
特點|特点[te4 dian3]	đặc điểm; nét riêng; điểm đặc trưng (vd. 汉字的特点: đặc điểm của chữ Hán)	claude-2026-09	ai-draft
疼|疼[teng2]	đau; nhức (vd. 头疼: đau đầu; 肚子疼: đau bụng)/thương; yêu thương; cưng chiều (vd. 奶奶最疼我: bà thương tôi nhất)	claude-2026-09	ai-draft
提|提[ti2]	xách; cầm (đồ có quai, thõng xuống tay) (vd. 提行李: xách hành lý)/nâng lên; đưa lên; nâng cao (vd. 提高: nâng cao)/nêu ra; đưa ra (ý kiến, vấn đề) (vd. 提意见: góp ý; 提问题: đặt câu hỏi)/nhắc đến; nói đến (vd. 别提了: đừng nhắc nữa)/nét hất (nét viết từ dưới lên, trong chữ Hán)	claude-2026-09	ai-draft
提出|提出[ti2 chu1]	đưa ra; nêu ra; đề ra; đề xuất (ý kiến, vấn đề, yêu cầu…) (vd. 提出问题: nêu ra vấn đề; 提出建议: đưa ra đề nghị)/rút (tiền mặt)	claude-2026-09	ai-draft
提到|提到[ti2 dao4]	nhắc đến; nói đến; đề cập đến (vd. 他提到了你: anh ấy có nhắc đến bạn)	claude-2026-09	ai-draft
提高|提高[ti2 gao1]	nâng cao; tăng; nâng (vd. 提高水平: nâng cao trình độ; 提高速度: tăng tốc độ)/cải thiện; tiến bộ (vd. 他的汉语提高了很多: tiếng Trung của anh ấy tiến bộ nhiều)	claude-2026-09	ai-draft
題|题[ti2]	đề; câu hỏi; bài (tập, thi) (vd. 这道题很难: câu này rất khó; 考题: đề thi)/đề tài; chủ đề; đầu đề (vd. 题目: đầu đề; 话题: chủ đề câu chuyện)/đề (chữ, thơ); viết lên (vd. 题字: đề chữ)/Lượng từ: 个 (gè), 道 (dào)	claude-2026-09	ai-draft
體育|体育[ti3 yu4]	thể thao (vd. 体育运动: hoạt động thể thao)/thể dục; giáo dục thể chất (môn học) (vd. 体育课: giờ thể dục)	claude-2026-09	ai-draft
體育場|体育场[ti3 yu4 chang3]	sân vận động/Lượng từ: 个 (gè), 座 (zuò)	claude-2026-09	ai-draft
體育館|体育馆[ti3 yu4 guan3]	nhà thi đấu; nhà thể thao (trong nhà); phòng tập thể dục/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
天上|天上[tian1 shang4]	trên trời; bầu trời; trời (vd. 天上有很多星星: trên trời có rất nhiều sao)	claude-2026-09	ai-draft
條|条[tiao2]	(lượng từ) con; cái; chiếc; sợi…: dùng cho vật dài, hẹp như sông, đường, cá, quần, váy, dây, khăn (vd. 一条河: một con sông; 一条鱼: một con cá; 一条裤子: một cái quần)/(lượng từ) điều; mục; tin: dùng cho điều khoản, tin tức (vd. 一条新闻: một tin tức)/dải; sợi; thanh; mảnh (vật dài, hẹp) (vd. 面条: sợi mì; 纸条: mẩu giấy)/điều; khoản; mục (trong luật, hiệp ước) (vd. 第一条: điều 1)	claude-2026-09	ai-draft
條件|条件[tiao2 jian4]	điều kiện; hoàn cảnh; tình trạng; yếu tố (vd. 生活条件: điều kiện sống; 身体条件: thể trạng)/yêu cầu; điều kiện (đặt ra); tiêu chuẩn (vd. 提出条件: đưa ra điều kiện)/điều khoản (của hợp đồng, thoả thuận)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
聽講|听讲[ting1 jiang3]	nghe giảng; nghe bài giảng; nghe nói chuyện (vd. 上课要认真听讲: trong giờ học phải chăm chú nghe giảng)	claude-2026-09	ai-draft
聽說|听说[ting1 shuo1]	nghe nói; nghe người ta nói; nghe đồn (vd. 听说他病了: nghe nói anh ấy bị ốm)/nghe và nói (kỹ năng ngôn ngữ) (vd. 听说读写: nghe, nói, đọc, viết)	claude-2026-09	ai-draft
停|停[ting2]	dừng; ngừng; tạnh (vd. 停下来: dừng lại; 雨停了: mưa tạnh rồi)/đỗ; đậu (xe) (vd. 车停在门口: xe đỗ ở cửa)	claude-2026-09	ai-draft
停車|停车[ting2 che1]	dừng xe; đỗ xe; đậu xe (vd. 这里不能停车: ở đây không được đỗ xe)/(máy móc) ngừng chạy; chết máy	claude-2026-09	ai-draft
停車場|停车场[ting2 che1 chang3]	bãi đỗ xe; bãi đậu xe; bãi giữ xe	claude-2026-09	ai-draft
挺|挺[ting3]	(khẩu ngữ) khá; rất; lắm (vd. 挺好的: khá tốt; 挺好吃: ngon lắm)/thẳng; ưỡn thẳng; đứng thẳng (vd. 挺直腰: ưỡn thẳng lưng)/ưỡn ra; vươn ra (bộ phận cơ thể) (vd. 挺胸: ưỡn ngực)/gắng gượng; cố chịu đựng (vd. 挺过去: gượng qua được)/ủng hộ; bênh vực; đứng về phía (ai)/(lượng từ) khẩu: dùng cho súng máy	claude-2026-09	ai-draft
挺好|挺好[ting3 hao3]	khá tốt; rất tốt; tốt lắm; ổn (vd. 我挺好的: tôi khá ổn)	claude-2026-09	ai-draft
通|通[tong1]	thông; thông suốt; đi qua được (vd. 路不通: đường không đi qua được; 电话打不通: gọi điện không được)/nối; thông với; dẫn tới (vd. 这条路通北京: con đường này dẫn tới Bắc Kinh)/liên lạc; giao tiếp; báo cho biết (vd. 通电话: nói chuyện điện thoại)/hiểu; hiểu rõ; thông thạo (vd. 精通: tinh thông)/khơi thông; thông (cống, ống) (vd. 通下水道: thông cống)/(hậu tố) người thạo; người rành (vd. 中国通: người rành về Trung Quốc)/(lượng từ) cuộc; bức: dùng cho cuộc gọi, bức thư, điện báo (vd. 一通电话: một cuộc điện thoại)	claude-2026-09	ai-draft
通過|通过[tong1 guo4]	(giới từ) qua; thông qua; bằng cách; nhờ (vd. 通过朋友认识他: quen anh ấy qua bạn bè)/đi qua; vượt qua (vd. 火车通过大桥: tàu hoả chạy qua cầu)/đỗ; qua (kỳ thi, kiểm tra) (vd. 通过考试: thi đỗ)/thông qua (nghị quyết, luật) (vd. 通过法律: thông qua luật)	claude-2026-09	ai-draft
通知|通知[tong1 zhi1]	thông báo; báo (cho ai biết) (vd. 通知大家: báo cho mọi người biết)/thông báo; giấy báo; bản thông báo (vd. 发通知: ra thông báo)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
同時|同时[tong2 shi2]	cùng lúc; đồng thời (vd. 我们同时到了: chúng tôi đến cùng lúc; 这个方法简单，同时也很有效: cách này đơn giản, đồng thời cũng rất hiệu quả)	claude-2026-09	ai-draft
同事|同事[tong2 shi4]	đồng nghiệp; người cùng làm (vd. 他是我的同事: anh ấy là đồng nghiệp của tôi)	claude-2026-09	ai-draft
同樣|同样[tong2 yang4]	giống nhau; như nhau; cùng một (vd. 同样的问题: cùng một vấn đề)/cũng vậy; tương tự; cũng (vd. 你同样可以试试: bạn cũng có thể thử)	claude-2026-09	ai-draft
頭|头[tou2]	đầu (vd. 头疼: đau đầu; 点头: gật đầu)/tóc; kiểu tóc (vd. 剪头: cắt tóc)/đầu; đầu mút; điểm đầu hoặc điểm cuối (vd. 从头到尾: từ đầu đến cuối)/(trước số từ, lượng từ) đầu tiên; … đầu; hàng đầu (vd. 头一次: lần đầu tiên; 头三天: ba ngày đầu)/mẩu; mẩu thừa (vd. 烟头: mẩu thuốc lá)/người đứng đầu; sếp; thủ lĩnh (vd. 头儿: sếp)/phía; bên; mặt (vd. 两头: hai bên, hai đầu)/(lượng từ) con: dùng cho gia súc như bò, lợn, lừa (vd. 一头牛: một con bò)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
頭|头[tou5]	(hậu tố tạo danh từ, đọc thanh nhẹ, không mang nghĩa riêng, thường không dịch; vd. 木头: gỗ; 石头: đá; 里头: bên trong; 念头: ý nghĩ)	claude-2026-09	ai-draft
頭髮|头发[tou2 fa5]	tóc (vd. 长头发: tóc dài; 剪头发: cắt tóc)	claude-2026-09	ai-draft
圖片|图片[tu2 pian4]	hình ảnh; ảnh; tranh ảnh (vd. 看图片: xem ảnh)/Lượng từ: 张 (zhāng)	claude-2026-09	ai-draft
推|推[tui1]	đẩy (vd. 推门: đẩy cửa; 推车: đẩy xe)/thúc đẩy; đẩy mạnh; mở rộng (vd. 推广: phổ biến, mở rộng)/từ chối; khước từ; thoái thác; đùn đẩy (trách nhiệm) (vd. 推掉邀请: từ chối lời mời; 推卸责任: đùn đẩy trách nhiệm)/lùi lại; hoãn; dời (vd. 往后推两天: lùi lại hai ngày)/đề cử; bầu; tiến cử (vd. 推他当班长: bầu cậu ấy làm lớp trưởng)/húi; cắt (tóc bằng tông-đơ) (vd. 推头: húi tóc)/xoa bóp; đấm bóp (vd. 推拿: xoa bóp)	claude-2026-09	ai-draft
腿|腿[tui3]	chân; cẳng chân (vd. 腿疼: đau chân; 桌子腿: chân bàn)/Lượng từ: 条 (tiáo)	claude-2026-09	ai-draft
外地|外地[wai4 di4]	nơi khác; tỉnh khác; địa phương khác (ngoài nơi mình đang ở) (vd. 外地人: người nơi khác)	claude-2026-09	ai-draft
外賣|外卖[wai4 mai4]	đồ ăn mang đi; đồ ăn giao tận nơi (vd. 点外卖: gọi đồ ăn giao tận nơi)/(nhà hàng) bán đồ ăn mang đi; giao đồ ăn tận nhà; dịch vụ đồ ăn mang đi	claude-2026-09	ai-draft
完|完[wan2]	hết; xong; kết thúc (vd. 电影完了: phim hết rồi)/(sau động từ, chỉ kết quả) xong; hết (vd. 做完作业: làm xong bài tập; 吃完饭: ăn cơm xong; 钱花完了: tiền tiêu hết rồi)/trọn vẹn; đầy đủ; toàn vẹn (vd. 完好: nguyên vẹn)	claude-2026-09	ai-draft
完成|完成[wan2 cheng2]	hoàn thành; làm xong (vd. 完成任务: hoàn thành nhiệm vụ; 完成作业: làm xong bài tập)	claude-2026-09	ai-draft
完全|完全[wan2 quan2]	hoàn toàn; hẳn (vd. 我完全同意: tôi hoàn toàn đồng ý; 完全不懂: hoàn toàn không hiểu)/đầy đủ; trọn vẹn; toàn vẹn (vd. 不完全: không đầy đủ)	claude-2026-09	ai-draft
晚安|晚安[wan3 an1]	chúc ngủ ngon (nói khi chia tay buổi tối hoặc trước khi đi ngủ; gặp nhau buổi tối thì chào 晚上好)	claude-2026-09	ai-draft
晚報|晚报[wan3 bao4]	báo chiều; báo buổi tối (cũng dùng trong tên báo, vd. 北京晚报: báo chiều Bắc Kinh)	claude-2026-09	ai-draft
晚餐|晚餐[wan3 can1]	bữa tối; cơm tối/Lượng từ: 份 (fèn), 顿 (dùn), 次 (cì)	claude-2026-09	ai-draft
晚會|晚会[wan3 hui4]	dạ hội; buổi liên hoan tối; đêm văn nghệ (vd. 新年晚会: đêm liên hoan mừng năm mới)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
碗|碗[wan3]	bát; chén (vd. 一碗饭: một bát cơm; 洗碗: rửa bát)/Lượng từ: 只 (zhī), 个 (gè)	claude-2026-09	ai-draft
萬|万[wan4]	mười nghìn; vạn (10.000) (vd. 一万: mười nghìn; 十万: một trăm nghìn)/rất nhiều; muôn; vạn (vd. 万事如意: vạn sự như ý)	claude-2026-09	ai-draft
網|网[wang3]	lưới (vd. 渔网: lưới đánh cá)/mạng; mạng lưới (vd. 上网: lên mạng; 交通网: mạng lưới giao thông)/đánh lưới; bắt bằng lưới	claude-2026-09	ai-draft
網球|网球[wang3 qiu2]	quần vợt (vd. 打网球: chơi quần vợt)/quả bóng quần vợt/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
網站|网站[wang3 zhan4]	trang web; trang mạng (vd. 这个网站很有用: trang web này rất hữu ích)	claude-2026-09	ai-draft
往|往[wang3]	(giới từ) về phía; hướng về; đi về (vd. 往前走: đi về phía trước; 往左拐: rẽ trái)/đi; đến (vd. 来往: qua lại)/(tàu, xe) chạy đi; đi (vd. 开往北京的火车: tàu chạy đi Bắc Kinh)/đã qua; trước đây (vd. 往年: những năm trước; 以往: trước đây)	claude-2026-09	ai-draft
為|为[wei4]	(giới từ, chỉ người được hưởng) cho; vì (ai) (vd. 为你高兴: mừng cho bạn; 为人民服务: phục vụ nhân dân)/(giới từ, chỉ nguyên nhân) vì; do; bởi (vd. 为这件事生气: giận vì chuyện này)/(giới từ, chỉ mục đích) để; nhằm (vd. 为学好汉语而努力: cố gắng để học giỏi tiếng Trung)	claude-2026-09	ai-draft
為什麼|为什么[wei4 shen2 me5]	tại sao; vì sao; sao (hỏi lý do) (vd. 你为什么不来?: sao bạn không đến?)	claude-2026-09	ai-draft
位|位[wei4]	(lượng từ) vị; người: dùng cho người, mang ý lịch sự, kính trọng (vd. 一位老师: một thầy giáo; 几位?: mấy vị ạ?)/vị trí; chỗ; địa vị (vd. 位置: vị trí; 地位: địa vị)/chỗ ngồi (vd. 座位: chỗ ngồi)	claude-2026-09	ai-draft
味道|味道[wei4 dao5]	vị; mùi vị; hương vị (vd. 味道很好: vị rất ngon)/(nghĩa bóng) cảm giác; hương vị; nét (vd. 有点儿春天的味道: có chút hương vị mùa xuân)/(nghĩa bóng) thú vị; hứng thú/(phương ngữ) mùi (vd. 什么味道?: mùi gì thế?)	claude-2026-09	ai-draft
喂|喂[wei4]	(thán từ, dùng để gọi) này; ê; a lô (khi gọi, nghe điện thoại) (vd. 喂，你好!: a lô, xin chào!)/cho ăn; bón (con vật, em bé, người ốm) (vd. 喂猫: cho mèo ăn)	claude-2026-09	ai-draft
溫度|温度[wen1 du4]	nhiệt độ (vd. 今天温度很高: hôm nay nhiệt độ rất cao)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
聞|闻[wen2]	ngửi (vd. 闻一闻: ngửi thử; 好闻: thơm)/(văn viết) nghe; nghe thấy (vd. 百闻不如一见: trăm nghe không bằng một thấy)/tin; tin tức (vd. 新闻: tin tức)/nổi tiếng; có tiếng; danh tiếng (vd. 闻名: nổi tiếng)	claude-2026-09	ai-draft
問路|问路[wen4 lu4]	hỏi đường (vd. 向别人问路: hỏi đường người khác)	claude-2026-09	ai-draft
問題|问题[wen4 ti2]	câu hỏi (vd. 回答问题: trả lời câu hỏi)/vấn đề; chuyện; trục trặc (vd. 没问题: không vấn đề gì; 电脑出问题了: máy tính bị trục trặc rồi)/đề tài; chủ đề/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
午餐|午餐[wu3 can1]	bữa trưa; cơm trưa/Lượng từ: 份 (fèn), 顿 (dùn), 次 (cì)	claude-2026-09	ai-draft
午睡|午睡[wu3 shui4]	ngủ trưa (vd. 我每天都午睡: ngày nào tôi cũng ngủ trưa)/giấc ngủ trưa	claude-2026-09	ai-draft
西北|西北[xi1 bei3]	tây bắc; phía tây bắc	claude-2026-09	ai-draft
西餐|西餐[xi1 can1]	món Tây; đồ ăn Tây; cơm Tây (vd. 吃西餐: ăn đồ Tây)/Lượng từ: 份 (fèn), 顿 (dùn)	claude-2026-09	ai-draft
西方|西方[Xi1 fang1]	phương Tây; các nước phương Tây (vd. 西方国家: các nước phương Tây)	claude-2026-09	ai-draft
西南|西南[xi1 nan2]	tây nam; phía tây nam	claude-2026-09	ai-draft
西醫|西医[xi1 yi1]	Tây y; y học phương Tây/bác sĩ Tây y	claude-2026-09	ai-draft
習慣|习惯[xi2 guan4]	thói quen; tập quán; phong tục (vd. 好习惯: thói quen tốt; 生活习惯: thói quen sinh hoạt)/quen; quen với (vd. 我已经习惯了: tôi đã quen rồi)/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
洗衣機|洗衣机[xi3 yi1 ji1]	máy giặt/Lượng từ: 台 (tái)	claude-2026-09	ai-draft
洗澡|洗澡[xi3 zao3]	tắm; tắm rửa (tắm bồn hoặc tắm vòi sen) (vd. 我去洗澡: tôi đi tắm)	claude-2026-09	ai-draft
下雪|下雪[xia4 xue3]	tuyết rơi; có tuyết (vd. 外面下雪了: bên ngoài tuyết rơi rồi)	claude-2026-09	ai-draft
下週|下周[xia4 zhou1]	tuần sau; tuần tới	claude-2026-09	ai-draft
夏天|夏天[xia4 tian1]	mùa hè; mùa hạ/Lượng từ: 个 (gè)	claude-2026-09	ai-draft
相同|相同[xiang1 tong2]	giống nhau; giống hệt; như nhau (vd. 我们的爱好相同: sở thích của chúng tôi giống nhau)	claude-2026-09	ai-draft
相信|相信[xiang1 xin4]	tin; tin tưởng; tin rằng (vd. 我相信你: tôi tin bạn)	claude-2026-09	ai-draft
響|响[xiang3]	kêu; reo; vang lên (vd. 电话响了: điện thoại reo rồi)/to; vang (âm thanh) (vd. 声音很响: tiếng rất to)/tiếng; tiếng động; tiếng vang (vd. 响声: tiếng động)/(lượng từ) tiếng: dùng cho tiếng động, tiếng nổ	claude-2026-09	ai-draft
想到|想到[xiang3 dao4]	nghĩ đến; nghĩ ra; nhớ đến (vd. 我想到一个办法: tôi nghĩ ra một cách)/ngờ; lường trước (hay dùng 没想到: không ngờ, vd. 没想到他会来: không ngờ anh ấy lại đến)	claude-2026-09	ai-draft
想法|想法[xiang3 fa3]	cách nghĩ; ý nghĩ; ý kiến; suy nghĩ (vd. 你有什么想法?: bạn có suy nghĩ gì?)/nghĩ cách; tìm cách (làm việc gì)	claude-2026-09	ai-draft
想起|想起[xiang3 qi3]	nhớ ra; nhớ lại; nhớ đến; chợt nghĩ đến (vd. 我想起来了: tôi nhớ ra rồi)	claude-2026-09	ai-draft
